Magnitude,Longitude,Latitude,Title
4.4,119.2477,14.044,"M 4.4 - 88 km W of Cabra, Philippines"
4.9,119.3821,14.0939,"M 4.9 - 75 km WNW of Cabra, Philippines"
4.7,119.0923,14.1067,"M 4.7 - 106 km WNW of Cabra, Philippines"
5.6,98.5335,-0.6056,"M 5.6 - 176 km W of Pariaman, Indonesia"
4.6,119.2532,13.9993,"M 4.6 - 86 km W of Cabra, Philippines"
4.5,97.893,-0.3635,"M 4.5 - 246 km SW of Padangsidempuan, Indonesia"
4.5,119.5515,13.9605,"M 4.5 - 54 km W of Cabra, Philippines"
2.08,-120.51166666666667,49.435,"M 2.1 Explosion - 2 km S of Princeton, Canada"
4.1,98.5153,-0.7876,"M 4.1 - 179 km W of Pariaman, Indonesia"
2.08,-115.6391667,33.1983333,"M 2.1 - 12km WSW of Niland, CA"
4.7,119.4413,14.061,"M 4.7 - 68 km WNW of Cabra, Philippines"
4.4,-178.184,-30.4635,"M 4.4 - Kermadec Islands, New Zealand"
5.0,119.3799,14.0971,"M 5.0 - 75 km WNW of Cabra, Philippines"
5.1,119.4375,14.0839,"M 5.1 - 69 km WNW of Cabra, Philippines"
4.6,98.3589,-0.8236,"M 4.6 - 197 km W of Pariaman, Indonesia"
4.4,119.4196,13.9952,"M 4.4 - 69 km W of Cabra, Philippines"
6.7,98.6294,-0.63,"M 6.7 - 165 km W of Pariaman, Indonesia"
6.4,119.373,14.0857,"M 6.4 - 76 km WNW of Cabra, Philippines"
1.6,-150.2894,62.0304,"M 1.6 - 27 km WSW of Susitna North, Alaska"
4.4,125.9314,8.4527,"M 4.4 - 5 km SE of Borbon, Philippines"
4.12,-121.1883333,36.5846667,"M 4.1 - 7km NW of Pinnacles, CA"
3.23,-121.1863333,36.5893333,"M 3.2 - 8km NNW of Pinnacles, CA"
2.89,-115.1636667,32.1903333,"M 2.9 - 4km S of Alberto Oviedo Mota, B.C., MX"
1.97,-118.1945,36.3256667,"M 2.0 - 18km WNW of Olancha, CA"
5.3,-13.8672,-29.8828,M 5.3 - southern Mid-Atlantic Ridge
3.1,-148.8743,62.8055,"M 3.1 - 65 km S of Cantwell, Alaska"
1.07,-116.9688333,33.9696667,"M 1.1 - 4km N of Beaumont, CA"
1.39,-115.642,33.2025,"M 1.4 - 12km WSW of Niland, CA"
4.1,-175.2238,51.5491,"M 4.1 - 100 km SW of Atka, Alaska"
2.06,-122.7863333,38.8085,"M 2.1 - 4km NW of The Geysers, CA"
1.18,-122.8063354,38.8358345,"M 1.2 - 7km WNW of Cobb, CA"
1.7,-152.8852,59.5214,"M 1.7 - 57 km WNW of Nanwalek, Alaska"
1.5,-151.2006,64.6015,"M 1.5 - 52 km SSW of Manley Hot Springs, Alaska"
3.23,-67.3385,18.7613333333333,"M 3.2 - 39 km NW of San Antonio, Puerto Rico"
4.8,-130.7064,-54.6269,M 4.8 - Pacific-Antarctic Ridge
4.4,-74.7713,-13.5237,"M 4.4 - 27 km WNW of Vilcanchos, Peru"
2.08,178.236333333333,51.984,"M 2.1 - Rat Islands, Aleutian Islands, Alaska"
2.77,-66.9516666666667,17.9375,"M 2.8 - 5 km SW of Guánica, Puerto Rico"
3.38,-67.1341666666667,19.3623333333333,"M 3.4 - 96 km N of Isabela, Puerto Rico"
3.63,-67.072,19.329,"M 3.6 - 91 km N of Isabela, Puerto Rico"
4.7,-13.9218,-29.4903,M 4.7 - southern Mid-Atlantic Ridge
1.90999997,-155.38916015625,19.2006664276123,"M 1.9 - 9 km E of Pāhala, Hawaii"
1.7,-151.0397,64.7488,"M 1.7 - 34 km SW of Manley Hot Springs, Alaska"
1.79,-155.386337280273,19.1978340148926,"M 1.8 - 9 km E of Pāhala, Hawaii"
3.8,114.9822,22.7371,"M 3.8 - 37 km W of Shanwei, China"
2.4,-155.403839111328,19.2084999084473,"M 2.4 - 7 km E of Pāhala, Hawaii"
2.06,-81.0836667,36.4595,"M 2.1 - 6 km SSE of Sparta, North Carolina"
2.67,-66.9356666666667,17.9406666666667,"M 2.7 - 4 km SW of Guánica, Puerto Rico"
1.4,-152.4397,60.2138,"M 1.4 - 46 km WNW of Ninilchik, Alaska"
1.9,-151.9603,61.6362,"M 1.9 - 49 km SW of Skwentna, Alaska"
2.3,-158.7927,55.8257,"M 2.3 - 24 km ESE of Perryville, Alaska"
2.4,-97.7466,37.3207,"M 2.4 - 6 km NNE of Argonia, Kansas"
3.4,-145.1718,69.7748,"M 3.4 - 71 km SW of Kaktovik, Alaska"
1.3,-115.3457,37.0875,"M 1.3 - 34 km SSW of Alamo, Nevada"
2.22,-66.9496666666667,17.915,"M 2.2 - 7 km SW of Guánica, Puerto Rico"
4.3,-179.2119,-20.7254,M 4.3 - Fiji region
1.33,-122.767,38.7853333,"M 1.3 - 1km NW of The Geysers, CA"
2.32,-118.6558333,38.0316667,"M 2.3 - 33km SSW of Qualeys Camp, NV"
4.6,-84.9989,17.153,"M 4.6 - 119 km NE of Savannah Bight, Honduras"
2.15,-155.481994628906,19.2071666717529,"M 2.2 - 0 km NW of Pāhala, Hawaii"
1.63,-89.5325,36.452,"M 1.6 - 9 km NNW of Tiptonville, Tennessee"
4.2,141.3806,41.6328,"M 4.2 - 40 km NNE of Mutsu, Japan"
2.0,-151.267,63.2488,"M 2.0 - 39 km SE of Denali National Park, Alaska"
1.0,-117.784,33.5238333,"M 1.0 - 2km S of Laguna Beach, CA"
1.16,-116.901,33.7405,"M 1.2 - 1km SW of Valle Vista, CA"
4.3,-177.2452,-20.1281,"M 4.3 - 240 km WNW of Haveluloto, Tonga"
2.06,-66.9776666666667,17.9725,"M 2.1 - 6 km WSW of Fuig, Puerto Rico"
1.4,-152.6347,60.0556,"M 1.4 - 51 km WNW of Happy Valley, Alaska"
1.88,-97.79016667,36.85383333,"M 1.9 - 7 km NW of Medford, Oklahoma"
1.75,-155.417831420898,19.2456665039062,"M 1.8 - 7 km NE of Pāhala, Hawaii"
1.01,-117.482,34.1391667,"M 1.0 - 5km NNW of Fontana, CA"
4.3,69.9017,37.1373,"M 4.3 - 6 km E of Rustāq, Afghanistan"
1.16,-121.6106667,36.9643333,"M 1.2 - 6km SW of Gilroy, CA"
2.6,-150.5587,61.4806,"M 2.6 - 7 km SSW of Susitna, Alaska"
2.12,-115.1978333,44.3595,"M 2.1 - 26 km NW of Stanley, Idaho"
2.08,-115.2116667,44.3598333,"M 2.1 - 26 km NW of Stanley, Idaho"
2.3,-151.7889,61.2956,"M 2.3 - 41 km WNW of Beluga, Alaska"
4.5,37.2555,-44.7125,M 4.5 - Prince Edward Islands region
4.4,-178.1495,-31.9059,M 4.4 - Kermadec Islands region
4.5,-77.57,8.1945,"M 4.5 - 2 km ESE of Corozal, Panama"
2.6,-155.2442,57.5419,"M 2.6 - 47 km W of Karluk, Alaska"
1.45,-122.01966666666667,47.4145,"M 1.5 - 3 km NE of Maple Valley, Washington"
1.1,-147.6913,61.6012,"M 1.1 - 23 km S of Glacier View, Alaska"
1.3,-115.3141,37.1872,"M 1.3 - 23 km SW of Alamo, Nevada"
4.3,71.8578,37.0643,"M 4.3 - 42 km WNW of Khandūd, Afghanistan"
1.29,-95.53983333,35.12183333,"M 1.3 - 11 km E of Crowder, Oklahoma"
1.9,-146.2829,60.7213,"M 1.9 - 26 km SE of Tatitlek, Alaska"
1.7,-150.4306,61.9412,"M 1.7 - 29 km NW of Willow, Alaska"
2.05,-66.7328333333333,18.016,"M 2.1 - 2 km NW of Tallaboa, Puerto Rico"
1.48,-95.529,35.10633333,"M 1.5 - 13 km E of Crowder, Oklahoma"
1.97,-66.9588333333333,17.9511666666667,"M 2.0 - 5 km WSW of Guánica, Puerto Rico"
1.1,-122.352,47.82666666666667,"M 1.1 - 2 km NE of Edmonds, Washington"
4.7,172.8629,52.2804,"M 4.7 - 66 km SSW of Attu Station, Alaska"
1.5,-151.1316,62.5798,"M 1.5 - 21 km WNW of Petersville, Alaska"
1.7,-118.0649,38.1587,"M 1.7 - 26 km S of Mina, Nevada"
4.5,103.106,-4.1284,"M 4.5 - 19 km SW of Pagar Alam, Indonesia"
0.96,-122.7955017,38.8156662,"M 1.0 - 5km NW of The Geysers, CA"
4.8,172.7153,52.4151,"M 4.8 - 57 km SSW of Attu Station, Alaska"
4.6,-78.17,-1.9892,"M 4.6 - 35 km N of Macas, Ecuador"
2.24,-66.761,17.9971666666667,"M 2.2 - 2 km SSE of Magas Arriba, Puerto Rico"
2.3,-152.29,60.2436,"M 2.3 - 40 km WNW of Ninilchik, Alaska"
2.39,-118.4846667,35.7516667,"M 2.4 - 5km W of Kernville, CA"
1.88,-155.943496704102,19.5698337554932,"M 1.9 - 1 km E of Kahaluu-Keauhou, Hawaii"
4.5,-173.5832,-15.0721,"M 4.5 - 100 km NNE of Hihifo, Tonga"
1.91,-122.2278333,38.0815,"M 1.9 - 4km NNW of Crockett, CA"
4.2,-68.925,-21.2829,"M 4.2 - 129 km N of Calama, Chile"
2.02,-112.6451667,46.9105,"M 2.0 - 5 km SSE of Lincoln, Montana"
2.8,-112.6536,46.8883,"M 2.8 - 7 km SSE of Lincoln, Montana"
1.0,-151.814,61.0785,"M 1.0 - 36 km W of Tyonek, Alaska"
1.2,-150.3617,64.6309,"M 1.2 - 43 km SSE of Manley Hot Springs, Alaska"
4.1,123.7104,6.7494,"M 4.1 - 34 km W of Gadung, Philippines"
2.4,-104.0685061,31.54434102,"M 2.4 - 36 km NW of Toyah, Texas"
1.77,-122.294,38.1778333,"M 1.8 - 3km W of American Canyon, CA"
1.76,-119.84966666666666,46.612,"M 1.8 - 9 km SE of Desert Aire, Washington"
1.4,-151.4546,63.1548,"M 1.4 - 45 km SSE of Denali National Park, Alaska"
1.18,-116.2096667,33.055,"M 1.2 - 12km SW of Ocotillo Wells, CA"
4.6,100.0575,-2.2078,"M 4.6 - Kepulauan Mentawai region, Indonesia"
1.8,-121.1828333,36.5905,"M 1.8 - 7km NNW of Pinnacles, CA"
1.12,-178.548166666667,51.6201666666667,"M 1.1 - 135 km WSW of Adak, Alaska"
1.12,-117.5246667,35.6818333,"M 1.1 - 14km SW of Searles Valley, CA"
1.5,-148.3452,64.1501,"M 1.5 - 40 km ENE of Ferry, Alaska"
2.06,-113.1345,37.4283333,"M 2.1 - 13 km SSE of Kanarraville, Utah"
1.75,-123.059,48.6235,"M 1.8 - 8 km WNW of Orcas, Washington"
3.11,-67.1648333333333,18.2773333333333,"M 3.1 - 2 km ESE of La Playa, Puerto Rico"
2.31,-66.6271666666667,18.5355,"M 2.3 - 9 km N of Animas, Puerto Rico"
1.7,-151.0277,61.3178,"M 1.7 - 19 km N of Beluga, Alaska"
1.7,-116.8273333,33.986,"M 1.7 - 8km NE of Banning, CA"
1.26,-117.5583333,35.6533333,"M 1.3 - 11km ENE of Ridgecrest, CA"
1.34,-117.5586667,35.654,"M 1.3 - 11km ENE of Ridgecrest, CA"
4.3,-178.3599,-17.955,"M 4.3 - 246 km E of Levuka, Fiji"
1.08,-121.1468333,36.5508333,"M 1.1 - 2km N of Pinnacles, CA"
1.3,-116.3559,40.9915,"M 1.3 - 37 km NW of Carlin, Nevada"
1.32,-121.1425,36.5531667,"M 1.3 - 2km N of Pinnacles, CA"
2.0,-115.1901667,44.3388333,"M 2.0 - 24 km NW of Stanley, Idaho"
2.8,-156.1189,58.2034,"M 2.8 - 62 km SSE of King Salmon, Alaska"
2.4,-104.0743661,31.53466634,"M 2.4 - 36 km NW of Toyah, Texas"
1.14,-116.2756667,34.0093333,"M 1.1 - 14km SSE of Joshua Tree, CA"
1.6,-148.2486,66.437,"M 1.6 - 39 km WNW of Beaver, Alaska"
1.3,-149.8952,61.5594,"M 1.3 - 5 km NE of Big Lake, Alaska"
1.45,-123.3335,39.034,"M 1.5 - 4km NE of Boonville, CA"
4.2,-94.6082,15.5431,"M 4.2 - 76 km S of San Francisco del Mar Viejo, Mexico"
1.3,-151.7354,59.6847,"M 1.3 - 10 km W of Diamond Ridge, Alaska"
1.78,-66.9193333333333,17.9298333333333,"M 1.8 - 4 km SSW of Guánica, Puerto Rico"
1.87,-66.9196666666667,17.9348333333333,"M 1.9 - 4 km SSW of Guánica, Puerto Rico"
1.4,-151.5979,60.8478,"M 1.4 - 24 km NW of Nikiski, Alaska"
1.03,-116.8816667,33.3275,"M 1.0 - 4km SSW of Palomar Observatory, CA"
1.4,-153.0706,60.0421,"M 1.4 - 64 km ENE of Pedro Bay, Alaska"
1.90999997,-155.425003051758,19.2041664123535,"M 1.9 - 5 km E of Pāhala, Hawaii"
3.4,-104.0772932,31.52936933,"M 3.4 - 35 km NW of Toyah, Texas"
1.5,-119.5819,39.9818,"M 1.5 - 3 km NNE of Sutcliffe, Nevada"
1.78,-97.92783333,36.8755,"M 1.8 - 1 km SSW of Wakita, Oklahoma"
1.16,-117.481,35.6681667,"M 1.2 - 13km SSW of Searles Valley, CA"
3.88,-64.7276,18.8268,M 3.9 - Virgin Islands
1.26,-116.4258333,33.4145,"M 1.3 - 18km NNW of Borrego Springs, CA"
2.48,-116.4353333,33.413,"M 2.5 - 18km NNW of Borrego Springs, CA"
1.12,-116.7553333,33.942,"M 1.1 - 4km NE of Cabazon, CA"
4.2,93.5889,15.2373,"M 4.2 - 209 km SW of Pathein, Myanmar"
1.9,-152.198,60.0877,"M 1.9 - 29 km W of Ninilchik, Alaska"
4.3,124.1876,1.3547,"M 4.3 - 68 km W of Tomohon, Indonesia"
1.9,-119.5734,39.9908,"M 1.9 - 5 km NNE of Sutcliffe, Nevada"
2.28,-119.5295,38.4773333,"M 2.3 - 6km SW of Walker, CA"
1.03,-117.4543333,34.1426667,"M 1.0 - 5km N of Fontana, CA"
1.22,-118.8601667,37.515,"M 1.2 - 17km WSW of Toms Place, CA"
1.9,-148.5381,60.7487,"M 1.9 - 8 km ESE of Whittier, Alaska"
4.4,129.4209,26.0745,"M 4.4 - 155 km ESE of Nago, Japan"
1.18,-96.72433333,35.478,"M 1.2 - 3 km WSW of Prague, Oklahoma"
1.3,-148.5349,62.4137,"M 1.3 - 68 km N of Chickaloon, Alaska"
1.94,-67.0515,17.9525,"M 1.9 - 2 km SSW of La Parguera, Puerto Rico"
2.36,-124.2195,40.4431667,"M 2.4 - 11km WSW of Rio Dell, CA"
1.6,-150.7188,63.6221,"M 1.6 - 50 km E of Denali National Park, Alaska"
0.95,-117.7755,36.0358333,"M 1.0 - 16km E of Coso Junction, CA"
1.2,-114.9321,37.1732,"M 1.2 - 29 km SE of Alamo, Nevada"
1.1,-150.2809,63.0484,"M 1.1 - 66 km NNE of Petersville, Alaska"
2.20000005,-155.48616027832,19.1651668548584,"M 2.2 - 4 km S of Pāhala, Hawaii"
2.1,-153.8889,59.8113,"M 2.1 - 12 km ENE of Pedro Bay, Alaska"
1.15,-116.7528333,33.2833333,"M 1.2 - 5km NNE of Lake Henshaw, CA"
4.0,-95.0327,16.6546,"M 4.0 - 12 km NE of Ixtepec, Mexico"
1.5,-149.886,61.7568,"M 1.5 - 8 km E of Willow, Alaska"
2.39,-115.3018333,32.334,"M 2.4 - 10km WSW of Delta, B.C., MX"
1.22,-119.84916666666666,46.6165,"M 1.2 - 8 km SE of Desert Aire, Washington"
4.5,94.5421,22.6979,"M 4.5 - 89 km NW of Monywa, Myanmar"
2.0,-150.726,61.7554,"M 2.0 - 26 km NNW of Susitna, Alaska"
1.1,-122.7935028,38.815834,"M 1.1 - 5km NW of The Geysers, CA"
1.5,-150.9172,61.9598,"M 1.5 - 25 km E of Skwentna, Alaska"
2.4,-155.390670776367,19.1976661682129,"M 2.4 - 9 km E of Pāhala, Hawaii"
1.51,-66.8411666666667,18.009,"M 1.5 - 2 km NW of Indios, Puerto Rico"
1.7,-147.3609,64.9891,"M 1.7 - 12 km ENE of Fox, Alaska"
1.6,-118.0379,38.1387,"M 1.6 - 28 km SSE of Mina, Nevada"
4.4,-86.6649,23.7064,"M 4.4 - 252 km NNE of Isla Holbox, Mexico"
5.3,-93.855,15.1821,"M 5.3 - 75 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico"
4.5,-179.1666,-33.1523,M 4.5 - south of the Kermadec Islands
1.4,-117.1555,34.0223333,"M 1.4 - 4km SE of Redlands, CA"
1.17,-117.155,34.0236667,"M 1.2 - 4km SE of Redlands, CA"
1.12,-117.2156667,34.0175,"M 1.1 - 5km SW of Redlands, CA"
1.6,-152.2456,61.0709,M 1.6 - Southern Alaska
4.4,126.4458,26.806,"M 4.4 - 139 km WNW of Naha, Japan"
2.5,-98.20381434,28.36120605,"M 2.5 - 9 km WNW of George West, Texas"
1.3,-149.8189,61.9769,"M 1.3 - 20 km S of Susitna North, Alaska"
1.4,-150.0829,62.6652,"M 1.4 - 24 km N of Chase, Alaska"
1.7,-117.4975,35.6491667,"M 1.7 - 16km SSW of Searles Valley, CA"
4.1,-68.7483,-21.036,"M 4.1 - 158 km N of Calama, Chile"
4.4,127.0125,5.0429,"M 4.4 - 172 km SSE of Pondaguitan, Philippines"
1.6,-151.6145,62.2262,"M 1.6 - 28 km NNW of Skwentna, Alaska"
1.53,-122.3885,38.5915,"M 1.5 - 6km ENE of Angwin, CA"
3.1,-167.4694,64.8582,"M 3.1 - 53 km SSW of Port Clarence, Alaska"
4.4,168.3303,-15.8943,"M 4.4 - 100 km ENE of Lakatoro, Vanuatu"
2.5,-104.4169,31.6678,"M 2.5 - 56 km S of Whites City, New Mexico"
2.1,-104.4008526,31.6777245,"M 2.1 - 55 km S of Whites City, New Mexico"
4.6,-25.1319,-58.6851,M 4.6 - South Sandwich Islands region
3.2,-104.4030641,31.68414439,"M 3.2 - 54 km S of Whites City, New Mexico"
4.1,126.4577,26.7909,"M 4.1 - Ryukyu Islands, Japan"
1.0,-141.6871,60.3477,"M 1.0 - 138 km SSE of McCarthy, Alaska"
1.99,-155.399826049805,19.2266674041748,"M 2.0 - 8 km ENE of Pāhala, Hawaii"
2.2,-104.3769796,31.53356532,"M 2.2 - 60 km WNW of Toyah, Texas"
5.2,-23.9529,-57.7109,M 5.2 - South Sandwich Islands region
4.0,106.0451,-7.3983,"M 4.0 - 72 km SW of Pelabuhanratu, Indonesia"
5.1,-152.0345,60.7797,"M 5.1 - 41 km WNW of Nikiski, Alaska"
1.82000005,-155.375,19.1236667633057,"M 1.8 - 13 km SE of Pāhala, Hawaii"
1.8,-150.4554,59.7392,"M 1.8 - 31 km ESE of Fox River, Alaska"
1.35,-122.8171667,38.8333333,"M 1.4 - 8km NW of The Geysers, CA"
1.7,-150.8667,62.9243,"M 1.7 - 47 km N of Petersville, Alaska"
1.7,-155.496337890625,19.4536666870117,"M 1.7 - 27 km W of Volcano, Hawaii"
4.1,126.3223,8.8848,"M 4.1 - Mindanao, Philippines"
1.87,-155.507507324219,19.1574993133545,"M 1.9 - 5 km SSW of Pāhala, Hawaii"
1.93,-155.486663818359,19.1683330535889,"M 1.9 - 3 km SSW of Pāhala, Hawaii"
1.66,-110.3036667,39.4205,"M 1.7 - 16 km SSE of Sunnyside, Utah"
1.3,-150.4266,61.8031,"M 1.3 - 21 km WNW of Willow, Alaska"
2.04,-118.3918333,35.5086667,"M 2.0 - 13km SE of Bodfish, CA"
1.71,-118.3936667,35.5063333,"M 1.7 - 13km SE of Bodfish, CA"
5.3,-175.9833,-27.0449,M 5.3 - Kermadec Islands region
4.0,129.1629,-2.9237,"M 4.0 - 53 km NNE of Amahai, Indonesia"
1.5,-150.9121,62.9899,"M 1.5 - 55 km N of Petersville, Alaska"
2.39,-116.7598333,33.9401667,"M 2.4 - 4km NE of Cabazon, CA"
1.21,-89.5341667,36.3171667,"M 1.2 - 7 km NW of Ridgely, Tennessee"
4.5,6.2935,45.7231,"M 4.5 - 3 km S of Faverges, France"
4.2,-91.2015,14.1892,"M 4.2 - 10 km E of Nueva Concepción, Guatemala"
1.6,-146.0392,63.4568,"M 1.6 - 46 km NNW of Paxson, Alaska"
4.9,-176.2043,-27.7792,M 4.9 - Kermadec Islands region
2.31,-155.398498535156,19.2446670532227,"M 2.3 - 9 km ENE of Pāhala, Hawaii"
1.2,-112.5125,46.8825,"M 1.2 - 15 km ESE of Lincoln, Montana"
4.4,146.7045,-5.3569,"M 4.4 - 102 km E of Madang, Papua New Guinea"
1.56,-118.3923333,35.5085,"M 1.6 - 13km SE of Bodfish, CA"
1.28,-117.1555,34.0261667,"M 1.3 - 4km SE of Redlands, CA"
1.0,-115.3232,37.1262,"M 1.0 - 30 km SSW of Alamo, Nevada"
2.23,-118.3913333,35.5091667,"M 2.2 - 13km SE of Bodfish, CA"
2.02,-123.2903333,39.939,"M 2.0 - 17km NNW of Covelo, CA"
2.0,-115.3207,37.1343,"M 2.0 - 29 km SSW of Alamo, Nevada"
3.63,-67.0083,19.3176,"M 3.6 - 90 km N of Isabela, Puerto Rico"
2.6,-104.4066239,31.69078521,"M 2.6 - 53 km S of Whites City, New Mexico"
1.09,-116.8768333,34.0046667,"M 1.1 - 9km N of Banning, CA"
0.96,-121.8635,37.7348333,"M 1.0 - 7km ENE of Dublin, CA"
1.79,-66.9175,17.9353333333333,"M 1.8 - 4 km SSW of Guánica, Puerto Rico"
4.2,144.3513,13.2888,"M 4.2 - 33 km W of Umatac Village, Guam"
4.5,-70.519,-15.641,"M 4.5 - 11 km NE of Santa Lucía, Peru"
1.7,-151.0458,60.9115,"M 1.7 - 18 km SSE of Tyonek, Alaska"
1.61,-114.953,44.2921667,"M 1.6 - 8 km N of Stanley, Idaho"
1.85000002,-155.444671630859,19.2078342437744,"M 1.9 - 3 km E of Pāhala, Hawaii"
1.6,-118.3593,38.2568,"M 1.6 - 26 km SW of Mina, Nevada"
1.45,-97.6585,36.82916667,"M 1.5 - 7 km ENE of Medford, Oklahoma"
1.3,-152.3121,64.5886,"M 1.3 - 65 km S of Tanana, Alaska"
1.6,-118.0158,38.1516,"M 1.6 - 27 km SSE of Mina, Nevada"
1.7,-153.4665,60.0292,"M 1.7 - 44 km NE of Pedro Bay, Alaska"
1.1,-149.7013,61.7936,"M 1.1 - 18 km ENE of Willow, Alaska"
1.2,-152.127,62.665,"M 1.2 - 72 km WNW of Petersville, Alaska"
1.82000005,-155.390167236328,19.1863327026367,"M 1.8 - 9 km E of Pāhala, Hawaii"
1.6,-151.0547,62.8683,"M 1.6 - 44 km NNW of Petersville, Alaska"
1.24,-118.0148333,35.767,"M 1.2 - 21km SSW of Little Lake, CA"
1.4,-150.9901,61.7542,"M 1.4 - 33 km SE of Skwentna, Alaska"
0.99,-115.9941667,32.8628333,"M 1.0 - 14km N of Ocotillo, CA"
1.8,-152.6376,60.2219,"M 1.8 - 57 km WNW of Ninilchik, Alaska"
1.91,-123.0203333,38.9256667,"M 1.9 - 13km N of Cloverdale, CA"
3.25,-155.386166666667,19.1995,"M 3.3 - 9 km E of Pāhala, Hawaii"
5.1,-71.2167,-27.4702,"M 5.1 - 88 km W of Copiapó, Chile"
1.29,-115.5365,32.7045,"M 1.3 - 3km SSW of Heber, CA"
4.4,-94.1716,15.0043,"M 4.4 - 108 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico"
4.9,163.0264,55.889,"M 4.9 - 50 km SE of Ust’-Kamchatsk Staryy, Russia"
1.3,-149.2015,64.5661,"M 1.3 - 5 km W of Nenana, Alaska"
1.3,-151.4959,60.4718,"M 1.3 - 12 km WNW of Kalifornsky, Alaska"
2.02,-114.9693333,44.2883333,"M 2.0 - 8 km NNW of Stanley, Idaho"
3.45,-67.4366,19.256,"M 3.5 - 91 km NNW of San Antonio, Puerto Rico"
1.92,-155.399993896484,19.2391662597656,"M 1.9 - 9 km ENE of Pāhala, Hawaii"
4.2,-93.0755,14.2,"M 4.2 - 91 km SW of Puerto Madero, Mexico"
2.19,-114.9576667,44.2875,"M 2.2 - 7 km N of Stanley, Idaho"
1.01,178.319833333333,51.9803333333333,"M 1.0 - Rat Islands, Aleutian Islands, Alaska"
4.9,-26.1125,-59.6924,M 4.9 - South Sandwich Islands region
2.38,-66.986,17.9361666666667,M 2.4 - Puerto Rico region
1.52,-121.8041667,37.8968333,"M 1.5 - 8km WSW of Brentwood, CA"
2.2,-137.4122,58.3711,"M 2.2 - 65 km WNW of Elfin Cove, Alaska"
1.5,-144.0836,61.9151,"M 1.5 - 48 km NNE of Chitina, Alaska"
2.26,-66.8506666666667,17.9515,"M 2.3 - 5 km SE of Maria Antonia, Puerto Rico"
1.73,-116.7565,34.0001667,"M 1.7 - 10km NNE of Cabazon, CA"
1.09,-122.0821667,37.9416667,"M 1.1 - 2km WSW of Pleasant Hill, CA"
2.28,-66.9461666666667,17.8195,"M 2.3 - 17 km SSW of Guánica, Puerto Rico"
1.5,-149.019,62.5295,"M 1.5 - 56 km E of Chase, Alaska"
2.0,-66.9528333333333,17.956,"M 2.0 - 5 km WSW of Guánica, Puerto Rico"
1.81,-66.8395,17.9841666666667,"M 1.8 - 2 km WSW of Indios, Puerto Rico"
1.1,-150.6736,61.8082,"M 1.1 - 30 km NNW of Susitna, Alaska"
4.1,127.5653,-7.5888,"M 4.1 - 120 km NNE of Lospalos, Timor Leste"
1.77,-67.0095,17.9705,M 1.8 - Puerto Rico
2.18000007,-155.485336303711,19.1948337554932,"M 2.2 - 1 km SW of Pāhala, Hawaii"
1.33,-121.2948333,36.6731667,"M 1.3 - 13km S of Tres Pinos, CA"
1.2,-150.4989,63.0935,"M 1.2 - 67 km NNE of Petersville, Alaska"
4.5,105.8096,-7.12,"M 4.5 - 82 km S of Labuan, Indonesia"
1.4,-151.2165,61.5149,"M 1.4 - 37 km W of Susitna, Alaska"
1.1,-151.7561,60.8953,"M 1.1 - 34 km NW of Nikiski, Alaska"
2.09,-66.8186666666667,17.9253333333333,"M 2.1 - 7 km S of Indios, Puerto Rico"
1.6,-66.9376666666667,17.9191666666667,"M 1.6 - 6 km SSW of Guánica, Puerto Rico"
5.3,106.0698,-7.3164,"M 5.3 - 64 km SW of Pelabuhanratu, Indonesia"
2.49,-117.9653333,36.3475,"M 2.5 - 8km NNE of Olancha, CA"
4.4,150.104,46.2797,"M 4.4 - 209 km ENE of Kuril’sk, Russia"
1.95,-117.9645,36.3513333,"M 2.0 - 9km NNE of Olancha, CA"
1.44,-90.341,35.6918333,"M 1.4 - 7 km SSW of Caraway, Arkansas"
1.07,-122.8236694,38.8138351,"M 1.1 - 7km NW of The Geysers, CA"
2.73,-66.9068333333333,17.953,"M 2.7 - 2 km S of Guánica, Puerto Rico"
4.3,149.0419,44.6004,"M 4.3 - 115 km SE of Kuril’sk, Russia"
3.83,-64.79,18.8675,"M 3.8 - 59 km N of Cruz Bay, U.S. Virgin Islands"
4.4,-74.1365,-37.1311,"M 4.4 - 68 km NW of Lebu, Chile"
1.8,-152.4484,58.9487,"M 1.8 - 54 km SSW of Nanwalek, Alaska"
2.0,-155.482666015625,19.1688327789307,"M 2.0 - 3 km S of Pāhala, Hawaii"
1.5,-149.8753,61.4963,"M 1.5 - 5 km ESE of Big Lake, Alaska"
1.0,-122.7873306,38.8218346,"M 1.0 - 6km W of Cobb, CA"
2.58,-121.0545,36.4666667,"M 2.6 - 11km SE of Pinnacles, CA"
1.19,-122.8103333,38.8256667,"M 1.2 - 7km NW of The Geysers, CA"
1.9,-147.7683,61.4968,"M 1.9 - 35 km S of Glacier View, Alaska"
2.6,-114.9491,44.2965,"M 2.6 - 8 km N of Stanley, Idaho"
1.79,-122.7635,38.8211667,"M 1.8 - 4km W of Cobb, CA"
1.9,-153.201,59.9576,"M 1.9 - 54 km ENE of Pedro Bay, Alaska"
1.89,-117.9655,36.3511667,"M 1.9 - 8km NNE of Olancha, CA"
4.2,-178.5162,-17.9535,"M 4.2 - 229 km E of Levuka, Fiji"
4.8,120.7251,-7.9982,"M 4.8 - 73 km NNE of Ruteng, Indonesia"
